Condición,Year,Marca,version,Title,Modelo,id,precio,Image_URL,Color,Color_int,Cilindros,km,Transmisión,Combustible,Características,Seguridad,Content,Tipo,year,Tipo_unidad,Puertas
Usado,2024,Nissan,Advance MT,Nissan- Versa -,Versa,1524,365664,"https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/2fcaaf55599d4faa8408858ed6b31d2e.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/2fcaaf55599d4faa8408858ed6b31d2e.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/4c2b23e17f0a4a71be7df0f9dcbd1417.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/4f975ead9fe2488e9e337d62fac21a4c.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/f1723e2e221e4e19a17038b8d47ff484.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/af0d13c783f74429b94c49408a0947f1.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/f8dcb59c426842fd8fd8bcfd40f724a0.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/ce6c6b0be2924c8abd50a13243097715.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/74289a679dbe46ff9d7779a93a380f60.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/037dc99788cf401aaece6cc7fbda7e3d.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/059e73edc6ad42af8c19e9620a767f22.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/8ec9d9dcef30497386f6451589331033.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/c5d1bec6473d496bafeecc471bc5bfca.jpeg",Rojo,Negro,,0,Manual,Gasolina,"Control de crucero; Aire acondicionado; Radio, AM/FM, USB; ABS; Bolsas de Aire; AGENDA TU PRUEBA DE MANEJO",ABS; Bolsas de Aire,,,,,
Usado,2023,Nissan,Sense CVT,Nissan- Versa -,Versa,1525,332064,"https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/94015303223d4305b601167f65bcfad3.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/94015303223d4305b601167f65bcfad3.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/cc63a34ca5074a0ba0d7b71dbbadf19a.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/4b479aba2fd34e6880110f37bf5044f7.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/80a7bc21b0e240a6aacd69c5f02d7db5.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/97c48577b22d44dea8ffa17619a4c1cf.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/d958ef628ffc4aff933366de44329ac7.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/63136ac0981948dc8bee3c9fb080cbb3.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/d6bc87128560400cb6c14b5dcb747ff5.jpeg",Azul,Negro,,0,Automática,Gasolina,"Control de crucero; Luces de halógeno; 4 puertas; Aire acondicionado; Radio, AM/FM, USB; AGENDA TU PRUEBA DE MANEJO",,,,,,
Usado,2024,Nissan,ADVANCE CVT,Nissan- Kicks -,Kicks,1527,442464,"https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/ed33eb2314144a2aaa6862a0f47c1367.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/ed33eb2314144a2aaa6862a0f47c1367.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/39aea00ace854a0e9825dfc3b1279be1.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/413cd4a473ed4a01846963f76c8d986d.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/526f58f9f5414fe5af208ed27d14e3c4.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/c95718a69afd434b82ee50b202e5262d.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/19c930460a3c4e458fb6de6875e79f53.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/caa6d880279f4bc5b0fc161f209f7fab.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/a4488c6dde6e4506bfa3b52fd02db19c.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/4ac74a3a8855443591342d196f33753b.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/285c7f5fc58644e282c7d246baf9eae0.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/973d5ccc96ef49c988ef87437e5f2035.jpeg",Gris,Negro,,0,Automática,Gasolina,"Radio, AM/FM; Bolsas de Aire; AGENDA TU PRUEBA DE MANEJO",Bolsas de Aire,,,,,
Usado,2023,Nissan,ADVANCE CVT,Nissan- Kicks -,Kicks,1528,426144,"https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/bd4627fbc2f24d97832444f7d5186547.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/bd4627fbc2f24d97832444f7d5186547.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/d253adf3fb164f829bfa781dd69fe22e.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/7ac39d629f0443d481a936c09186dfc8.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/df20c896328a4b9c95359398a1787c90.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/78d38198e1df4a4c89367f5ea7c52654.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/2616587de28843e19cd23af9b0032d04.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/4b7bafd27f7e486d9443a97dfec5871f.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/e9cdcd02ccf24a03982d7dba9ec1d0c5.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/8b9c460927794dacb629de5afcd6f786.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/c656db2c555b4a76a85721f712ef9ebd.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/3b0a830a631b4e9bbb34f241aa5e56af.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/f5742b29f9c0438f9d59726bbf5b7aeb.jpeg",Gris,Negro,,0,Automática,Gasolina,"Radio, AM/FM; Bolsas de Aire; AGENDA TU PRUEBA DE MANEJO",Bolsas de Aire,,,,,
Usado,2024,Nissan,Advance TM,Nissan- March -,March,1529,288864,"https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/efddc54db0ff480d8b105aac61ae065b.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/efddc54db0ff480d8b105aac61ae065b.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/b19252916e2444a09db2895d0cc2badf.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/7af660d134894f82b03e9f4cade6f4da.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/ccf4a2983c064f4788096d0f10544b01.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/d4e59837e44b4cbab70336efe8a83efd.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/69aeb0dae27a4333a7b8640c82ae77ba.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/6f1a9171940a447aa66f6fd8e92da6db.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/efba5eb7522a4665b2e15c4f33ca7a3a.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/7ac551e5f64641b0949d3f92dd0379e1.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/43adb873bdbc499fbb4eb60996cdd51c.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/a136a30afaf6480586864f508347582f.jpeg",Azul,Negro,,0,Manual,Gasolina,"Radio, AM/FM; Bolsas de Aire; AGENDA TU PRUEBA DE MANEJO",Bolsas de Aire,,,,,
Usado,2024,Nissan,TM,Nissan- March -,March,1530,288864,"https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/7fbb583bf79045058448d928f1b417b9.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/7fbb583bf79045058448d928f1b417b9.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/5e3bd341bb484228a12ecf6c3f4c1196.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/fb006c8c00b747f3aded3948d58a75c8.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/2074e995998148b0afbd2cbc6dc54ca4.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/7a06685ee150438fbe9aed224b85f7ed.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/5fff063591f142b68a0dd778d8727c09.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/0ef8d52ee3d84b26901ea9d5af3acd87.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/f3b5bc1c62fa412e9dca47c4767338d7.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/08399b7ba65a4ab38b71023dca7e82af.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/c5d462d6d0a84fedb739de73c72515cc.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/61ee1cabb65b4333a553b50deec3ea42.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/7aa3e92538dd49bda024de475728ccdb.jpeg",Gris,Negro,,0,Manual,Gasolina,Rin aluminio; 5 puertas; Aire acondicionado; 5 pasajeros; ABS; Bolsas de Aire; AGENDA TU PRUEBA DE MANEJO,ABS; Bolsas de Aire,,,,,
Usado,2024,Nissan,TM,Nissan- March -,March,1531,288864,"https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/aac12a8f481a453e9770781d02e834af.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/aac12a8f481a453e9770781d02e834af.jpeg",Gris,Negro,,0,Manual,Gasolina,Rin aluminio; 5 puertas; Aire acondicionado; 5 pasajeros; ABS; Bolsas de Aire; AGENDA TU PRUEBA DE MANEJO,ABS; Bolsas de Aire,,,,,
Usado,2024,Nissan,Advance TM,Nissan- March -,March,1532,288864,"https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/c808d4511b964a36a53f36820cf96416.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/c808d4511b964a36a53f36820cf96416.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/f7a40c02115b41468060e7ebb9526935.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/39fa9d50fff14764ba68f343e2ef5420.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/c144321acf6d41c6a7fa8ec4d0f2234a.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/959a97002334460b95d76a98352ad46f.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/acd61e50b03e4d7d8bfeae291684c608.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/045c3ed1e30f45868d14ca58034bf095.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/4630f4eba7e14d319e97a3cb2bc35b50.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/62ad1c089c174266bbdcdbbb06e6f2e7.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/eee8859d09f84088ba8a60460289170b.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/348cc5bd3bd644e38b4f088baebcbdf8.jpeg",Rojo,Negro,,0,Manual,Gasolina,"Radio, AM/FM; Bolsas de Aire; AGENDA TU PRUEBA DE MANEJO",Bolsas de Aire,,,,,
Usado,2024,Nissan,TM,Nissan- March -,March,1533,310944,"https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/d8e2de2e861c438b98314ec9009f2dcf.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/d8e2de2e861c438b98314ec9009f2dcf.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/876a03bc6097401fb5a4e3880f6eb7b5.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/28d1998ac5fb45f89187027b26bb767b.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/8d62db6c53f94fdda3f1cf229e4f36a6.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/036bcb80b7b34deb8ea91d84e4a30b2f.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/bb8c43400d20462c9c5eab9076063630.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/ef9e42fb085342fcac3bd97a65c9d619.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/f9a5afe070eb4590b8cdf31a914237e0.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/dc478d1e7972443597c87d32e312a147.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/591a7187e8e54d06931bd6dee6ed96c1.jpeg",Rojo,Negro,,0,Manual,Gasolina,5 puertas; Aire acondicionado; 5 pasajeros; AGENDA TU PRUEBA DE MANEJO,,,,,,
Usado,2024,Nissan,TM,Nissan- Np 300,Np 300,1534,447264,"https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/171c5d3ce8ed47c08bf6da6d387e892c.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/171c5d3ce8ed47c08bf6da6d387e892c.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/a7db9712b9ff4c37916e5005363d3b77.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/a9e57bab06254b2794f4a29b8f586ab2.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/ffa9e27443064b6fa970f6cf2aaea1c8.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/f88f206d183f490099b078b283a67640.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/70c6278b0f37402caa353aac5c2806a7.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/4ce2f654a6ba43f2b186e4553733f515.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/69ef95e49c1c4c98bafcb2e2bcf19950.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/4306a6cacf7c470997873bdd6e8f673d.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/15fa82f1eeb74f2aa9329aa3bd8d30c2.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/3c43b59e541c4be79b974d2c94b7c730.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/c17bbef8820c4b4eaca9bf5410c0a0d3.jpeg",Plata,Negro,,0,Manual,Gasolina,2 puertas; Aire acondicionado; AGENDA TU PRUEBA DE MANEJO,,,,,,
Usado,2023,Nissan,TM,Nissan- Np 300,Np 300,1535,444384,"https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/2eb3951f799f49dc8af008e9f52665af.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/2eb3951f799f49dc8af008e9f52665af.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/652fa2d0475446b7818bad19857940f6.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/d8cbda04a6744d4c93e66a89b8dc65db.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/dcd7d032c5334f88aba97cc17f7dcd32.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/15aa432a145c4debb1c4ae94f88ed2ba.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/e68670e376d74d97b10612eae562de10.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/96c56584ed1e475fb3c4308935e58329.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/8b26175e87304eea8aa1256202568e44.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/defc80849fd14c6383d59c98b3290a11.jpeg",Rojo,Negro,,0,Manual,Gasolina,2 puertas; Aire acondicionado; AGENDA TU PRUEBA DE MANEJO,,,,,,
Usado,2024,Nissan,TM,Nissan- V-Drive -,V,1536,279264,"https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/a86b49b754214764b2719ece6d079a13.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/a86b49b754214764b2719ece6d079a13.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/dc5ac64543c047cdb6129d82cbd18fc9.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/375691cbe19a4e74b92bbb6c9d4e2c6f.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/f65e5f5c99a047d698b2000fd88720f5.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/06fa0d8b63f845329cc6635663d60af4.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/4bae5eef82a34343912115a7c4d07112.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/f091f75104064392ad362352113de373.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/fe4559b9dc8a4e1daef527d5b8170465.jpeg",Azul,Negro,,0,Manual,Gasolina,4 puertas; Aire acondicionado; 5 pasajeros; ABS; Bolsas de Aire; AGENDA TU PRUEBA DE MANEJO,ABS; Bolsas de Aire,,,,,
Usado,2023,Nissan,Advance MT,Nissan- Versa -,Versa,1537,356064,"https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/bfdccef4587849e7b35e1cadb4a2be09.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/bfdccef4587849e7b35e1cadb4a2be09.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/fca9c247bddc4f75af788f645d78ed71.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/a711e621640748069867ac24f8994878.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/eeb27c6e813d45508ff2623239d836ea.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/b28ca2be206a486e8c3513622c3ceeec.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/d358553c75be477684820ee758ab8299.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/e231271b6c0c4cee8043a71dd14cbc16.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/04aab1bffa3b4dea9978190940ae2b7d.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/9e299f9dbb5c4b84bb6adcf08150f647.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/e04eebecf24e4ebab54fea6a5944ff75.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/bc47665ba11f4145b19e84d2f10c37ba.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/79767c6fa63d453dae70a10717cbeaa4.jpeg",Rojo,Negro,,0,Manual,Gasolina,"Control de crucero; Aire acondicionado; Radio, AM/FM, USB; ABS; Bolsas de Aire; AGENDA TU PRUEBA DE MANEJO",ABS; Bolsas de Aire,,,,,
Usado,2023,Nissan,Sense MT,Nissan- Versa -,Versa,1538,315744,"https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/291c4f5a053c457b80dfa57803f5ad39.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/291c4f5a053c457b80dfa57803f5ad39.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/8a271acb5d674ff48510536d4baa6117.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/2d33a3eab6cd471aa30a6aebc9655788.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/508c2632718a44ddbbdabe97c8914121.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/71eac3fd04404f29b62ed82ad82e5249.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/7e1975578fa74e6382af5bb53e9f928d.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/c48f8db544904b00a7cef988cd2bb603.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/a57fa7587b5e47d899ad99f6d076fa48.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/c1efca54fc5f44cf9d9be984694be3d0.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/afe47eb7c755420cbe65b071426724ed.jpeg",Blanco,Negro,,0,Manual,Gasolina,Bolsas de Aire; AGENDA TU PRUEBA DE MANEJO,Bolsas de Aire,,,,,
Usado,2023,Nissan,Sense MT,Nissan- Versa -,Versa,1539,315744,"https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/24b9436c2e2a4eefa3005b8b3d5f69e2.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/24b9436c2e2a4eefa3005b8b3d5f69e2.jpeg",Blanco,Negro,,0,Manual,Gasolina,Bolsas de Aire; AGENDA TU PRUEBA DE MANEJO,Bolsas de Aire,,,,,
Usado,2023,Nissan,Sense MT,Nissan- Versa -,Versa,1540,315744,"https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/1aa5ddcff57b4357811ca39723f49d48.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/1aa5ddcff57b4357811ca39723f49d48.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/740df7569d7a453eb72cad129fd4dced.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/832a081cf21347e2a9ba434c5dd5bff9.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/ef912b20923b400696ad388f4c3ff8a7.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/2fc92863559f4d7d9980aed68b204044.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/4c4b75b93087456597063972405c1ca7.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/8bd5e800b70b4fedbe239a3019b43e39.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/15f4ee58f0174894bfdb46b8be1230eb.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/2ca768e1b32a43f5a6ddee5ef71feccd.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/825353bda8e04d95be28fc2df8149958.jpeg",Negro,Negro,,0,Manual,Gasolina,Bolsas de Aire; AGENDA TU PRUEBA DE MANEJO,Bolsas de Aire,,,,,
Usado,2023,Nissan,Sense MT,Nissan- Versa -,Versa,1541,315744,"https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/5f5df84f57e841ae840f7abd3af138fb.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/5f5df84f57e841ae840f7abd3af138fb.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/066047fb273e4af98c2f7cb7d7a4ebc4.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/fac5fc89dd9842268aee21e1c015d837.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/466e192414e141be9c2a58766b074e27.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/b8e77ab360484dabbf2f81625a67a799.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/10a57fef31a64e1189dea78afee2bf9f.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/9facde3bb47e4e8fb1baa98444ed0eb4.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/732159fffbc146808d345369a5e16933.jpeg, https://desantorsa-carmax-resized.s3.us-west-1.amazonaws.com/test/Image/Car/7de5f84297304a34a2aeea1fbb0bf872.jpeg",Plata,Negro,,0,Manual,Gasolina,Bolsas de Aire; AGENDA TU PRUEBA DE MANEJO,Bolsas de Aire,,,,,
